num_leds,wavelengths,auc_mean,auc_std,balanced_acc
4,"[np.int64(530), np.int64(590), np.int64(670), np.int64(910)]",0.8739771370060246,0.024941462317815726,0.8069949439579007
4,"[np.int64(530), np.int64(590), np.int64(690), np.int64(850)]",0.8739246167080857,0.02523658119404591,0.8126596673158695
4,"[np.int64(530), np.int64(590), np.int64(690), np.int64(810)]",0.8737835253170345,0.025981124450080505,0.8062413744179748
4,"[np.int64(530), np.int64(610), np.int64(670), np.int64(770)]",0.8737418390454815,0.019901640850136088,0.8118995412587653
4,"[np.int64(530), np.int64(590), np.int64(670), np.int64(850)]",0.8737077806345772,0.02727019028778879,0.8102801889996689
4,"[np.int64(530), np.int64(590), np.int64(670), np.int64(870)]",0.8735991432607829,0.026110581443345285,0.8094539603513434
4,"[np.int64(530), np.int64(590), np.int64(670), np.int64(890)]",0.8733972395830547,0.025848766945023798,0.80865395777173
4,"[np.int64(530), np.int64(610), np.int64(690), np.int64(910)]",0.8733063947250892,0.020523727756418343,0.8021964332546551
4,"[np.int64(530), np.int64(590), np.int64(670), np.int64(830)]",0.873127808060271,0.02707581936070303,0.8062284763513949
4,"[np.int64(530), np.int64(590), np.int64(690), np.int64(870)]",0.8727382558647143,0.02522615900154561,0.807055027451385
4,"[np.int64(530), np.int64(570), np.int64(690), np.int64(810)]",0.8723562485137949,0.027756285362850696,0.8070476110631016
4,"[np.int64(530), np.int64(570), np.int64(670), np.int64(910)]",0.8723512623100074,0.02692318303846423,0.8093544302709026
4,"[np.int64(530), np.int64(590), np.int64(690), np.int64(790)]",0.8721935773291,0.026048836978931206,0.8069618389203459
4,"[np.int64(510), np.int64(610), np.int64(670), np.int64(950)]",0.8721335226727562,0.022030314996562883,0.8054286887395579
4,"[np.int64(510), np.int64(610), np.int64(690), np.int64(830)]",0.8720640854594433,0.023802052030754646,0.8103264070715799
4,"[np.int64(530), np.int64(610), np.int64(670), np.int64(750)]",0.8718583490635566,0.019255717620869646,0.8110268795707525
4,"[np.int64(530), np.int64(590), np.int64(690), np.int64(890)]",0.8718529372934801,0.02460520944246871,0.8087273692673469
4,"[np.int64(530), np.int64(570), np.int64(670), np.int64(890)]",0.8716651708055304,0.027870406753419383,0.8086801838404423
4,"[np.int64(530), np.int64(570), np.int64(690), np.int64(790)]",0.8716124783585997,0.026814598667697323,0.8103000735189795
4,"[np.int64(530), np.int64(590), np.int64(670), np.int64(810)]",0.8714206641847152,0.027259867685537984,0.8078542776437813
4,"[np.int64(510), np.int64(610), np.int64(690), np.int64(850)]",0.871371177029669,0.02363443018839498,0.8110798691276176
4,"[np.int64(530), np.int64(610), np.int64(690), np.int64(770)]",0.8713632590499074,0.01987320187130868,0.7990634928824168
4,"[np.int64(510), np.int64(610), np.int64(670), np.int64(930)]",0.8713289568340861,0.022040829372790078,0.8094931919705235
4,"[np.int64(510), np.int64(610), np.int64(690), np.int64(870)]",0.871168066561294,0.022994149895252693,0.8095270493952957
4,"[np.int64(530), np.int64(590), np.int64(690), np.int64(710)]",0.8711167670356457,0.0243223400953461,0.8113774920139469
4,"[np.int64(530), np.int64(610), np.int64(670), np.int64(730)]",0.8710249338502208,0.020045281056780394,0.8088588220625728
