num_leds,wavelengths,auc_mean,auc_std,balanced_acc
4,"[np.int64(830), np.int64(850), np.int64(890), np.int64(950)]",0.9304043663977218,0.0194331562224748,0.9158533459895587
4,"[np.int64(470), np.int64(690), np.int64(850), np.int64(870)]",0.9303782629330802,0.023090497213007356,0.9149174181300428
4,"[np.int64(570), np.int64(850), np.int64(870), np.int64(910)]",0.930296155671571,0.026743339966714314,0.9257081158044611
4,"[np.int64(490), np.int64(610), np.int64(850), np.int64(870)]",0.9302600854295205,0.025896086223007056,0.9097427622211676
4,"[np.int64(630), np.int64(670), np.int64(850), np.int64(870)]",0.9302467963929759,0.02385287518681693,0.9097308970099667
4,"[np.int64(590), np.int64(710), np.int64(850), np.int64(870)]",0.930233032747983,0.0269361668101034,0.912719506407214
4,"[np.int64(510), np.int64(610), np.int64(850), np.int64(870)]",0.9301532985287139,0.028084617374736404,0.9190977693402942
4,"[np.int64(610), np.int64(630), np.int64(850), np.int64(870)]",0.9301229235880399,0.024650674672001438,0.9150569530137636
4,"[np.int64(530), np.int64(630), np.int64(850), np.int64(870)]",0.9301067869008067,0.02727133458106203,0.9234641670621737
4,"[np.int64(630), np.int64(850), np.int64(870), np.int64(930)]",0.9300759373516849,0.02112130305783807,0.920719506407214
4,"[np.int64(610), np.int64(690), np.int64(850), np.int64(870)]",0.9300607498813479,0.026178096297122432,0.9114750830564784
4,"[np.int64(530), np.int64(610), np.int64(850), np.int64(870)]",0.9300465116279069,0.028515916670432642,0.9225571903179877
4,"[np.int64(450), np.int64(750), np.int64(770), np.int64(850)]",0.9300450878025629,0.026353165714188463,0.9007949691504509
4,"[np.int64(810), np.int64(850), np.int64(890), np.int64(910)]",0.9300090175605126,0.02192251184010661,0.9187603227337446
4,"[np.int64(870), np.int64(890), np.int64(930), np.int64(950)]",0.9300004746084479,0.021012736591481115,0.9130161366872329
4,"[np.int64(710), np.int64(750), np.int64(770), np.int64(830)]",0.9299795918367346,0.01725617509491317,0.8935856668248695
3,"[np.int64(690), np.int64(850), np.int64(870)]",0.9298082581869958,0.02568260717224483,0.9121499762695775
